"UTC","SCLOCK_Full","ET","OrbitNumber","Seconds","Subseconds","Spin","SpinTime","SpinPeriod","SpinPhase","MagPhase","Mag0Second1","Mag0Subsecond1","Mag0Second2","Mag0Subsecond2","IntegrationSectors","IntegrationMultiplier1","IntegrationMultiplier2","IntegrationSpins","MagPhaseValid","MagDataValid","SpinDataValid","ElectronPixel","IonEnergyPixel","IonSpeciesPixel","Subsector1","Subsector2","Subsector3","SpinDuration"
"2012-302T17:25:12.070","1/89141113:6049",404717179.252729,159,89141113,7929,60260,89141114,34123,5272,52539,118,150,108,6,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:25:22.990","1/89141124:2049",404717190.172727,159,89141124,2686,60261,89141125,34123,5755,52560,129,138,118,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:25:33.909","1/89141134:47999",404717201.091726,159,89141134,62914,60262,89141135,34123,308,52563,129,138,118,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T17:25:44.816","1/89141145:43349",404717211.998724,159,89141145,56819,60263,89141146,34123,789,52662,140,126,129,138,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:25:55.736","1/89141156:39349",404717222.918722,159,89141156,51576,60264,89141157,34124,1273,52571,151,111,140,126,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:26:06.656","1/89141167:35349",404717233.838721,159,89141167,46333,60265,89141168,34123,1757,52590,162,99,151,111,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:26:17.576","1/89141178:31349",404717244.758719,159,89141178,41091,60266,89141179,34123,2241,52573,173,86,162,99,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:26:28.493","1/89141189:27199",404717255.675717,159,89141189,35651,60267,89141190,34123,2725,52613,184,74,173,86,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T17:26:39.414","1/89141200:23249",404717266.596715,159,89141200,30474,60268,89141201,34122,3212,52626,195,62,184,74,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:26:50.333","1/89141211:19199",404717277.515714,159,89141211,25165,60269,89141212,34122,3699,52653,206,50,195,62,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:27:01.251","1/89141222:15099",404717288.433712,159,89141222,19791,60270,89141223,34121,4114,52570,217,35,206,50,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-302T17:27:12.181","1/89141233:11599",404717299.36371,159,89141233,15204,60271,89141234,34121,4603,52531,228,23,217,35,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:27:23.101","1/89141244:7599",404717310.283709,159,89141244,9961,60272,89141245,34120,5093,52543,249,155,239,11,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:27:34.018","1/89141255:3449",404717321.200707,159,89141255,4521,60273,89141256,34120,5581,52582,4,143,249,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:27:44.938","1/89141265:49449",404717332.120705,159,89141265,64815,60274,89141266,34120,141,52573,4,143,249,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10904
"2012-302T17:27:55.842","1/89141276:44649",404717343.024703,159,89141276,58523,60275,89141277,34120,630,52652,15,130,4,143,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:28:06.763","1/89141287:40699",404717353.945702,159,89141287,53346,60276,89141288,34120,1120,52591,26,116,15,130,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:28:17.680","1/89141298:36549",404717364.8627,159,89141298,47906,60277,89141299,34120,1609,52630,37,104,26,116,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:28:28.599","1/89141309:32499",404717375.781698,159,89141309,42598,60278,89141310,34120,2096,52620,48,91,37,104,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:28:39.517","1/89141320:28399",404717386.699696,159,89141320,37224,60279,89141321,34120,2585,52653,59,79,48,91,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:28:50.436","1/89141331:24349",404717397.618695,159,89141331,31916,60280,89141332,34120,3071,52680,70,67,59,79,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:29:01.356","1/89141342:20349",404717408.538693,159,89141342,26673,60281,89141343,34121,3556,52704,81,55,70,67,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:29:12.273","1/89141353:16199",404717419.455691,159,89141353,21233,60282,89141354,34121,4041,52629,92,40,81,55,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T17:29:23.194","1/89141364:12249",404717430.37669,159,89141364,16056,60283,89141365,34122,4452,52646,103,28,92,40,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-302T17:29:34.126","1/89141375:8849",404717441.308688,159,89141375,11599,60284,89141376,34122,4935,52596,114,16,103,28,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:29:45.046","1/89141386:4849",404717452.228686,159,89141386,6356,60285,89141387,34123,5418,52607,135,148,125,4,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:29:55.964","1/89141397:749",404717463.146685,159,89141397,983,60286,89141398,34123,5900,52602,146,135,135,148,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T17:30:06.885","1/89141407:46799",404717474.067683,159,89141407,61341,60287,89141408,34123,454,52592,146,135,135,148,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-302T17:30:17.793","1/89141418:42199",404717484.975681,159,89141418,55312,60288,89141419,34123,935,52609,157,121,146,135,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:30:28.712","1/89141429:38149",404717495.894679,159,89141429,50003,60289,89141430,34124,1417,52601,168,108,157,121,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:30:39.631","1/89141440:34099",404717506.813678,159,89141440,44695,60290,89141441,34123,1900,52626,179,96,168,108,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:30:50.552","1/89141451:30149",404717517.734676,159,89141451,39518,60291,89141452,34123,2383,52641,190,84,179,96,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:31:01.470","1/89141462:26049",404717528.652674,159,89141462,34144,60292,89141463,34123,2866,52674,201,72,190,84,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:31:12.391","1/89141473:22099",404717539.573673,159,89141473,28966,60293,89141474,34123,3351,52690,212,60,201,72,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:31:23.308","1/89141484:17949",404717550.490671,159,89141484,23527,60294,89141485,34122,3837,52689,223,47,212,60,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:31:34.229","1/89141495:13999",404717561.411669,159,89141495,18350,60295,89141496,34122,4251,52628,234,33,223,47,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-302T17:31:45.159","1/89141506:10499",404717572.341667,159,89141506,13762,60296,89141507,34122,4738,52589,245,21,234,33,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:31:56.078","1/89141517:6449",404717583.260666,159,89141517,8454,60297,89141518,34121,5226,52567,10,152,0,8,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:32:06.996","1/89141528:2349",404717594.178664,159,89141528,3080,60298,89141529,34120,5715,52600,21,140,10,152,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:32:17.915","1/89141538:48299",404717605.097662,159,89141538,63307,60299,89141539,34120,273,52596,21,140,10,152,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T17:32:28.822","1/89141549:43649",404717616.004661,159,89141549,57212,60300,89141550,34120,763,52696,32,128,21,140,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:32:39.740","1/89141560:39549",404717626.922659,159,89141560,51838,60301,89141561,34120,1253,52729,43,116,32,128,2,2,1,10,"True","True","True","True","True","True",2,2,1,10916
"2012-302T17:32:50.657","1/89141571:35399",404717637.839657,159,89141571,46399,60302,89141572,34120,1742,52654,54,101,43,116,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:33:01.576","1/89141582:31349",404717648.758655,159,89141582,41091,60303,89141583,34120,2231,52681,65,89,54,101,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:33:12.496","1/89141593:27349",404717659.678654,159,89141593,35848,60304,89141594,34120,2720,52703,76,77,65,89,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:33:23.413","1/89141604:23199",404717670.595652,159,89141604,30408,60305,89141605,34120,3209,52742,87,65,76,77,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:33:34.332","1/89141615:19149",404717681.51465,159,89141615,25100,60306,89141616,34120,3695,52731,98,52,87,65,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:33:45.252","1/89141626:15149",404717692.434649,159,89141626,19857,60307,89141627,34121,4108,52678,109,38,98,52,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-302T17:33:56.183","1/89141637:11699",404717703.365647,159,89141637,15335,60308,89141638,34121,4594,52634,120,26,109,38,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:34:07.101","1/89141648:7599",404717714.283645,159,89141648,9961,60309,89141649,34121,5078,52629,131,13,120,26,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:34:18.021","1/89141659:3599",404717725.203643,159,89141659,4718,60310,89141660,34122,5562,52642,152,145,142,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:34:28.941","1/89141669:49599",404717736.123642,159,89141669,65011,60311,89141670,34122,117,52636,152,145,142,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-302T17:34:39.849","1/89141680:44999",404717747.03164,159,89141680,58982,60312,89141681,34123,600,52617,163,130,152,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:34:50.766","1/89141691:40849",404717757.948638,159,89141691,53542,60313,89141692,34123,1082,52656,174,118,163,130,2,2,1,10,"True","True","True","True","True","True",2,2,1,10922
"2012-302T17:35:01.688","1/89141702:36949",404717768.870636,159,89141702,48431,60314,89141703,34123,1563,52666,185,106,174,118,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:35:12.607","1/89141713:32899",404717779.789635,159,89141713,43122,60315,89141714,34124,2046,52695,196,94,185,106,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:35:23.528","1/89141724:28949",404717790.710633,159,89141724,37945,60316,89141725,34123,2528,52708,207,82,196,94,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:35:34.446","1/89141735:24849",404717801.628631,159,89141735,32571,60317,89141736,34123,3010,52704,218,69,207,82,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:35:45.366","1/89141746:20849",404717812.54863,159,89141746,27328,60318,89141747,34123,3493,52725,229,57,218,69,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:35:56.286","1/89141757:16849",404717823.468628,159,89141757,22085,60319,89141758,34123,3978,52670,240,43,229,57,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:36:07.206","1/89141768:12849",404717834.388626,159,89141768,16842,60320,89141769,34122,4390,52651,251,30,240,43,2,2,1,10,"True","True","True","True","True","True",2,2,1,10929
"2012-302T17:36:18.135","1/89141779:9299",404717845.317624,159,89141779,12189,60321,89141780,34122,4875,52618,6,18,251,30,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:36:29.055","1/89141790:5299",404717856.237623,159,89141790,6946,60322,89141791,34122,5362,52629,27,150,17,6,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:36:39.975","1/89141801:1299",404717867.157621,159,89141801,1703,60323,89141802,34121,5850,52650,38,138,27,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:36:50.892","1/89141811:47149",404717878.074619,159,89141811,61800,60324,89141812,34121,407,52660,38,138,27,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T17:37:01.798","1/89141822:42449",404717888.980618,159,89141822,55640,60325,89141823,34121,896,52765,49,126,38,138,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:37:12.718","1/89141833:38449",404717899.900616,159,89141833,50397,60326,89141834,34120,1385,52670,60,111,49,126,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:37:23.637","1/89141844:34399",404717910.819614,159,89141844,45088,60327,89141845,34120,1875,52697,71,99,60,111,2,2,1,10,"True","True","True","True","True","True",2,2,1,10916
"2012-302T17:37:34.553","1/89141855:30199",404717921.735613,159,89141855,39583,60328,89141856,34120,2364,52743,82,87,71,99,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:37:45.473","1/89141866:26199",404717932.655611,159,89141866,34340,60329,89141867,34120,2853,52726,93,74,82,87,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:37:56.392","1/89141877:22149",404717943.574609,159,89141877,29032,60330,89141878,34120,3343,52677,104,60,93,74,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:38:07.310","1/89141888:18049",404717954.492607,159,89141888,23658,60331,89141889,34120,3832,52710,115,48,104,60,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:38:18.228","1/89141899:13949",404717965.410606,159,89141899,18284,60332,89141900,34120,4246,52705,126,35,115,48,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-302T17:38:29.160","1/89141910:10549",404717976.342604,159,89141910,13828,60333,89141911,34121,4733,52657,137,23,126,35,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:38:40.078","1/89141921:6449",404717987.260602,159,89141921,8454,60334,89141922,34121,5220,52681,158,155,148,11,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:38:50.998","1/89141932:2449",404717998.180601,159,89141932,3211,60335,89141933,34121,5704,52703,169,143,158,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:39:01.916","1/89141942:48349",404718009.098599,159,89141942,63373,60336,89141943,34122,260,52709,169,143,158,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10908
"2012-302T17:39:12.824","1/89141953:43750",404718020.006617,159,89141953,57344,60337,89141954,34122,745,52688,180,128,169,143,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:39:23.744","1/89141964:39749",404718030.926595,159,89141964,52101,60338,89141965,34122,1228,52710,191,116,180,128,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:39:34.663","1/89141975:35699",404718041.845594,159,89141975,46792,60339,89141976,34123,1710,52739,202,104,191,116,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:39:45.582","1/89141986:31649",404718052.764592,159,89141986,41484,60340,89141987,34123,2192,52728,213,91,202,104,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T17:39:56.503","1/89141997:27699",404718063.68559,159,89141997,36306,60341,89141998,34123,2674,52744,224,79,213,91,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:40:07.422","1/89142008:23649",404718074.604589,159,89142008,30998,60342,89142009,34123,3156,52695,235,65,224,79,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:40:18.343","1/89142019:19699",404718085.525587,159,89142019,25821,60343,89142020,34124,3637,52674,246,52,235,65,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:40:29.261","1/89142030:15599",404718096.443585,159,89142030,20447,60344,89142031,34124,4121,52708,1,40,246,52,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T17:40:40.182","1/89142041:11649",404718107.364583,159,89142041,15269,60345,89142042,34123,4532,52721,12,28,1,40,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-302T17:40:51.113","1/89142052:8199",404718118.295582,159,89142052,10747,60346,89142053,34123,5015,52676,23,16,12,28,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:41:02.033","1/89142063:4199",404718129.21558,159,89142063,5505,60347,89142064,34123,5501,52570,44,145,34,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:41:12.950","1/89142074:49",404718140.132578,159,89142074,65,60348,89142074,34122,57,52582,44,145,34,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10908
"2012-302T17:41:23.858","1/89142084:45449",404718151.040576,159,89142084,59572,60349,89142085,34122,543,52675,55,133,44,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:41:34.777","1/89142095:41399",404718161.959575,159,89142095,54263,60350,89142096,34121,1030,52700,66,121,55,133,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:41:45.696","1/89142106:37349",404718172.878573,159,89142106,48955,60351,89142107,34121,1518,52728,77,109,66,121,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:41:56.614","1/89142117:33249",404718183.796571,159,89142117,43581,60352,89142118,34121,2008,52723,88,96,77,109,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:42:07.533","1/89142128:29199",404718194.71557,159,89142128,38273,60353,89142129,34120,2496,52748,99,84,88,96,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:42:18.451","1/89142139:25099",404718205.633568,159,89142139,32899,60354,89142140,34120,2986,52781,110,72,99,84,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:42:29.369","1/89142150:20999",404718216.551566,159,89142150,27525,60355,89142151,34120,3476,52700,121,57,110,72,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:42:40.287","1/89142161:16899",404718227.469565,159,89142161,22151,60356,89142162,34120,3965,52734,132,45,121,57,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:42:51.207","1/89142172:12899",404718238.389563,159,89142172,16908,60357,89142173,34120,4380,52755,143,33,132,45,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-302T17:43:02.137","1/89142183:9399",404718249.319561,159,89142183,12320,60358,89142184,34120,4869,52716,154,21,143,33,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:43:13.055","1/89142194:5299",404718260.237559,159,89142194,6946,60359,89142195,34120,5357,52628,175,150,165,8,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:43:23.975","1/89142205:1299",404718271.157558,159,89142205,1703,60360,89142206,34120,5843,52649,186,138,175,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:43:34.893","1/89142215:47199",404718282.075556,159,89142215,61865,60361,89142216,34121,401,52654,186,138,175,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-302T17:43:45.801","1/89142226:42599",404718292.983554,159,89142226,55836,60362,89142227,34121,886,52747,197,126,186,138,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:43:56.718","1/89142237:38449",404718303.900552,159,89142237,50397,60363,89142238,34121,1371,52749,208,113,197,126,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T17:44:07.639","1/89142248:34499",404718314.821551,159,89142248,45219,60364,89142249,34122,1854,52766,219,101,208,113,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:44:18.559","1/89142259:30499",404718325.741549,159,89142259,39976,60365,89142260,34123,2337,52714,230,87,219,101,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:44:29.478","1/89142270:26449",404718336.660547,159,89142270,34668,60366,89142271,34123,2820,52703,241,74,230,87,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:44:40.398","1/89142281:22449",404718347.580546,159,89142281,29425,60367,89142282,34123,3302,52724,252,62,241,74,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:44:51.317","1/89142292:18399",404718358.499544,159,89142292,24117,60368,89142293,34123,3783,52752,7,50,252,62,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T17:45:02.238","1/89142303:14449",404718369.420542,159,89142303,18939,60369,89142304,34124,4192,52769,18,38,7,50,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-302T17:45:13.170","1/89142314:11049",404718380.35254,159,89142314,14483,60370,89142315,34123,4675,52716,29,26,18,38,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:45:24.088","1/89142325:6949",404718391.270539,159,89142325,9109,60371,89142326,34123,5157,52622,50,155,40,13,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:45:35.009","1/89142336:2999",404718402.191537,159,89142336,3932,60372,89142337,34123,5641,52638,61,143,50,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:45:45.928","1/89142346:48949",404718413.110535,159,89142346,64159,60373,89142347,34123,196,52640,61,143,50,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-302T17:45:56.835","1/89142357:44299",404718424.017534,159,89142357,58064,60374,89142358,34123,681,52739,72,131,61,143,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:46:07.753","1/89142368:40199",404718434.935532,159,89142368,52690,60375,89142369,34122,1166,52732,83,118,72,131,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:46:18.674","1/89142379:36249",404718445.85653,159,89142379,47513,60376,89142380,34122,1653,52747,94,106,83,118,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:46:29.592","1/89142390:32149",404718456.774529,159,89142390,42139,60377,89142391,34121,2141,52779,105,94,94,106,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:46:40.509","1/89142401:27999",404718467.691527,159,89142401,36700,60378,89142402,34121,2629,52703,116,79,105,94,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:46:51.430","1/89142412:24049",404718478.612525,159,89142412,31522,60379,89142413,34121,3117,52719,127,67,116,79,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:47:02.348","1/89142423:19949",404718489.530523,159,89142423,26148,60380,89142424,34120,3607,52750,138,55,127,67,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:47:13.266","1/89142434:15849",404718500.448522,159,89142434,20774,60381,89142435,34120,4097,52783,149,43,138,55,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:47:24.184","1/89142445:11749",404718511.36652,159,89142445,15400,60382,89142446,34120,4513,52778,160,30,149,43,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-302T17:47:35.115","1/89142456:8299",404718522.297518,159,89142456,10878,60383,89142457,34120,5002,52734,171,18,160,30,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:47:46.033","1/89142467:4199",404718533.215516,159,89142467,5505,60384,89142468,34120,5492,52684,192,148,182,4,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:47:56.952","1/89142478:149",404718544.134515,159,89142478,196,60385,89142478,34120,51,52680,192,148,182,4,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T17:48:07.858","1/89142488:45449",404718555.040513,159,89142488,59572,60386,89142489,34120,537,52747,203,135,192,148,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:48:18.777","1/89142499:41399",404718565.959511,159,89142499,54263,60387,89142500,34121,1024,52777,214,123,203,135,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:48:29.697","1/89142510:37399",404718576.87951,159,89142510,49020,60388,89142511,34121,1511,52798,225,111,214,123,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:48:40.616","1/89142521:33349",404718587.798508,159,89142521,43712,60389,89142522,34121,1996,52711,236,96,225,111,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:48:51.533","1/89142532:29199",404718598.715506,159,89142532,38273,60390,89142533,34122,2479,52753,247,84,236,96,2,2,1,10,"True","True","True","True","True","True",2,2,1,10922
"2012-302T17:49:02.455","1/89142543:25299",404718609.637504,159,89142543,33161,60391,89142544,34122,2963,52762,2,72,247,84,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:49:13.374","1/89142554:21249",404718620.556503,159,89142554,27852,60392,89142555,34122,3447,52790,13,60,2,72,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:49:24.293","1/89142565:17199",404718631.475501,159,89142565,22544,60393,89142566,34123,3928,52819,24,48,13,60,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:49:35.213","1/89142576:13199",404718642.395499,159,89142576,17301,60394,89142577,34123,4337,52802,35,35,24,48,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-302T17:49:46.145","1/89142587:9799",404718653.327498,159,89142587,12845,60395,89142588,34123,4820,52675,46,21,35,35,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:49:57.065","1/89142598:5799",404718664.247496,159,89142598,7602,60396,89142599,34123,5301,52684,67,153,57,9,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:50:07.985","1/89142609:1799",404718675.167494,159,89142609,2359,60397,89142610,34124,5783,52667,78,140,67,153,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:50:18.903","1/89142619:47699",404718686.085492,159,89142619,62521,60398,89142620,34124,337,52677,78,140,67,153,2,2,1,10,"True","True","True","True","True","True",2,2,1,10910
"2012-302T17:50:29.813","1/89142630:43199",404718696.995491,159,89142630,56623,60399,89142631,34123,821,52756,89,128,78,140,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:50:40.731","1/89142641:39099",404718707.913489,159,89142641,51249,60400,89142642,34123,1305,52790,100,116,89,128,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T17:50:51.650","1/89142652:35049",404718718.832487,159,89142652,45940,60401,89142653,34123,1790,52703,111,101,100,116,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:51:02.569","1/89142663:30999",404718729.751486,159,89142663,40632,60402,89142664,34122,2276,52728,122,89,111,101,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T17:51:13.489","1/89142674:26999",404718740.671484,159,89142674,35389,60403,89142675,34122,2763,52749,133,77,122,89,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:51:24.407","1/89142685:22899",404718751.589482,159,89142685,30015,60404,89142686,34121,3251,52780,144,65,133,77,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T17:51:35.324","1/89142696:18750",404718762.5065,159,89142696,24576,60405,89142697,34121,3739,52820,155,53,144,65,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T17:51:46.245","1/89142707:14799",404718773.427479,159,89142707,19398,60406,89142708,34120,4156,52795,166,40,155,53,2,2,1,10,"True","True","True","True","True","True",2,2,1,10929
"2012-302T17:51:57.174","1/89142718:11249",404718784.356477,159,89142718,14745,60407,89142719,34120,4645,52686,177,26,166,40,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
